date,clade
7/23/21,21J (Delta)
7/23/21,21J (Delta)
7/23/21,21J (Delta)
7/23/21,21J (Delta)
7/23/21,21I (Delta)
7/23/21,21J (Delta)
7/23/21,21J (Delta)
7/23/21,21I (Delta)
7/23/21,21J (Delta)
7/23/21,21J (Delta)
7/22/21,21J (Delta)
7/22/21,21J (Delta)
7/22/21,21A (Delta)
7/22/21,21A (Delta)
7/22/21,21J (Delta)
7/22/21,21J (Delta)
7/22/21,21J (Delta)
7/22/21,21J (Delta)
7/22/21,21J (Delta)
7/22/21,20I (Alpha
7/21/21,21J (Delta)
7/21/21,21J (Delta)
7/21/21,21I (Delta)
7/21/21,21J (Delta)
7/21/21,21J (Delta)
7/21/21,21J (Delta)
7/21/21,21J (Delta)
7/21/21,21J (Delta)
7/21/21,21J (Delta)
7/20/21,21J (Delta)
7/20/21,21J (Delta)
7/20/21,21J (Delta)
7/19/21,20J (Gamma
7/19/21,20J (Gamma
7/19/21,20J (Gamma
7/18/21,21J (Delta)
7/18/21,20J (Gamma
7/18/21,21J (Delta)
7/18/21,21J (Delta)
7/18/21,21I (Delta)
7/18/21,21J (Delta)
7/17/21,21J (Delta)
7/16/21,21J (Delta)
7/16/21,21J (Delta)
7/15/21,21A (Delta)
7/15/21,21J (Delta)
7/15/21,21J (Delta)
7/15/21,21J (Delta)
7/13/21,21J (Delta)
7/13/21,21J (Delta)
7/23/21,20I (Alpha
8/14/21,21J (Delta)
8/4/21,21J (Delta)
8/6/21,21J (Delta)
7/30/21,21J (Delta)
12/3/21,21I (Delta)
12/4/21,21J (Delta)
12/3/21,21J (Delta)
12/3/21,21J (Delta)
12/3/21,21J (Delta)
12/3/21,21J (Delta)
12/3/21,21J (Delta)
12/4/21,21J (Delta)
12/4/21,21J (Delta)
12/4/21,21J (Delta)
4/9/21,20I (Alpha
4/11/21,20I (Alpha
4/12/21,20I (Alpha
4/12/21,21F (Iota)
4/13/21,20B
4/14/21,20I (Alpha
4/15/21,20J (Gamma
4/12/21,20I (Alpha
4/5/21,20J (Gamma
4/6/21,20I (Alpha
4/14/21,20I (Alpha
4/9/21,20I (Alpha
4/18/21,20I (Alpha
4/16/21,20I (Alpha
4/12/21,21C (Epsilon)
4/14/21,20J (Gamma
4/10/21,20I (Alpha
4/13/21,20J (Gamma
4/12/21,20J (Gamma
4/12/21,20J (Gamma
4/17/21,20I (Alpha
4/12/21,20I (Alpha
4/3/21,20I (Alpha
4/20/21,20I (Alpha
4/9/21,20J (Gamma
4/10/21,20I (Alpha
4/15/21,20I (Alpha
4/16/21,20H (Beta
4/11/21,20J (Gamma
4/6/21,20J (Gamma
4/12/21,20I (Alpha
4/12/21,20I (Alpha
4/12/21,20I (Alpha
4/12/21,20I (Alpha
4/13/21,20I (Alpha
4/13/21,20I (Alpha
4/14/21,20I (Alpha
4/13/21,20J (Gamma
4/14/21,20I (Alpha
4/9/21,20I (Alpha
4/14/21,20J (Gamma
4/14/21,20I (Alpha
4/16/21,20I (Alpha
4/9/21,20I (Alpha
4/12/21,20C
11/17/21,21J (Delta)
11/16/21,21J (Delta)
10/25/21,21J (Delta)
4/17/21,20J (Gamma
4/9/21,20I (Alpha
11/11/21,21J (Delta)
11/22/21,21J (Delta)
11/15/21,21J (Delta)
11/8/21,21J (Delta)
11/15/21,21J (Delta)
11/12/21,21J (Delta)
11/3/21,21J (Delta)
11/20/21,21J (Delta)
11/9/21,21J (Delta)
11/11/21,21J (Delta)
11/17/21,21J (Delta)
11/8/21,21J (Delta)
11/15/21,21J (Delta)
11/3/21,21J (Delta)
11/5/21,21J (Delta)
11/8/21,21J (Delta)
11/10/21,21J (Delta)
11/18/21,21J (Delta)
11/12/21,21J (Delta)
11/3/21,21J (Delta)
10/28/21,21J (Delta)
11/10/21,21J (Delta)
11/16/21,21J (Delta)
11/12/21,21J (Delta)
8/23/21,21J (Delta)
11/13/21,21J (Delta)
11/13/21,21J (Delta)
9/22/21,21J (Delta)
11/10/21,21J (Delta)
11/10/21,21J (Delta)
11/9/21,21J (Delta)
11/12/21,21J (Delta)
11/15/21,21J (Delta)
11/10/21,21J (Delta)
8/24/21,21J (Delta)
11/10/21,21J (Delta)
8/24/21,21J (Delta)
11/15/21,21J (Delta)
5/23/21,20C
11/18/21,21J (Delta)
11/12/21,21J (Delta)
11/9/21,21J (Delta)
11/1/21,21J (Delta)
11/18/21,21J (Delta)
11/6/21,21J (Delta)
8/24/21,21J (Delta)
11/19/21,21J (Delta)
11/19/21,21J (Delta)
11/20/21,21J (Delta)
11/10/21,21J (Delta)
8/25/21,21J (Delta)
8/25/21,21I (Delta)
11/13/21,21J (Delta)
11/3/21,21J (Delta)
11/23/21,21J (Delta)
11/18/21,21J (Delta)
11/19/21,21J (Delta)
11/20/21,21J (Delta)
11/3/21,21J (Delta)
11/3/21,21J (Delta)
11/12/21,21J (Delta)
11/10/21,21J (Delta)
11/3/21,21J (Delta)
11/14/21,21J (Delta)
11/12/21,21J (Delta)
11/9/21,21J (Delta)
11/10/21,21J (Delta)
11/5/21,21J (Delta)
11/3/21,21J (Delta)
11/19/21,21J (Delta)
11/16/21,21J (Delta)
11/5/21,21J (Delta)
11/4/21,21J (Delta)
11/5/21,21J (Delta)
11/18/21,21J (Delta)
11/13/21,21J (Delta)
9/1/21,21J (Delta)
11/5/21,21J (Delta)
11/17/21,21J (Delta)
11/8/21,21J (Delta)
11/12/21,21J (Delta)
11/17/21,21J (Delta)
11/16/21,21J (Delta)
11/9/21,21J (Delta)
11/10/21,21J (Delta)
11/21/21,21J (Delta)
11/10/21,21J (Delta)
11/6/21,21J (Delta)
8/24/21,21J (Delta)
11/19/21,21J (Delta)
11/20/21,21J (Delta)
11/8/21,21J (Delta)
11/8/21,21J (Delta)
11/10/21,21J (Delta)
9/13/21,21J (Delta)
11/12/21,21J (Delta)
11/2/21,21J (Delta)
11/10/21,21J (Delta)
11/10/21,21J (Delta)
11/16/21,21J (Delta)
11/9/21,21J (Delta)
11/16/21,21J (Delta)
11/12/21,21J (Delta)
9/13/21,21J (Delta)
11/8/21,21J (Delta)
11/10/21,21J (Delta)
11/3/21,21J (Delta)
9/1/21,21J (Delta)
11/4/21,21J (Delta)
11/10/21,21J (Delta)
11/10/21,21J (Delta)
11/14/21,21J (Delta)
11/12/21,21J (Delta)
8/25/21,21J (Delta)
11/6/21,21J (Delta)
11/15/21,21J (Delta)
11/15/21,21J (Delta)
11/11/21,21J (Delta)
11/20/21,21J (Delta)
11/16/21,21J (Delta)
11/3/21,21J (Delta)
11/8/21,21J (Delta)
11/9/21,21J (Delta)
11/13/21,21J (Delta)
11/14/21,21J (Delta)
11/15/21,21J (Delta)
11/12/21,21J (Delta)
11/8/21,21J (Delta)
11/13/21,21J (Delta)
11/8/21,21J (Delta)
11/20/21,21J (Delta)
11/13/21,21J (Delta)
11/10/21,21J (Delta)
11/21/21,21I (Delta)
11/14/21,21J (Delta)
11/10/21,21J (Delta)
11/18/21,21J (Delta)
11/5/21,21J (Delta)
11/12/21,21J (Delta)
8/25/21,21J (Delta)
11/5/21,21J (Delta)
11/10/21,21J (Delta)
11/12/21,21J (Delta)
11/10/21,21J (Delta)
8/25/21,21J (Delta)
11/13/21,21J (Delta)
11/15/21,21J (Delta)
11/10/21,21J (Delta)
11/10/21,21J (Delta)
8/25/21,21J (Delta)
10/28/21,21J (Delta)
11/14/21,21J (Delta)
11/12/21,21J (Delta)
11/13/21,21J (Delta)
11/13/21,21J (Delta)
11/12/21,21J (Delta)
11/3/21,21J (Delta)
11/11/21,21J (Delta)
11/13/21,21J (Delta)
11/20/21,21J (Delta)
9/1/21,21J (Delta)
11/1/21,21J (Delta)
11/18/21,21J (Delta)
11/13/21,21J (Delta)
11/8/21,21J (Delta)
11/22/21,21J (Delta)
11/15/21,21J (Delta)
9/13/21,21J (Delta)
11/14/21,21J (Delta)
11/3/21,21J (Delta)
11/12/21,21J (Delta)
8/25/21,21J (Delta)
10/30/21,21J (Delta)
11/24/21,21J (Delta)
12/1/21,21J (Delta)
12/2/21,21J (Delta)
11/30/21,21J (Delta)
11/27/21,21J (Delta)
11/24/21,21J (Delta)
11/26/21,21J (Delta)
11/24/21,21J (Delta)
11/25/21,21J (Delta)
11/24/21,21J (Delta)
11/24/21,21J (Delta)
11/24/21,21J (Delta)
11/24/21,21J (Delta)
11/25/21,21J (Delta)
11/24/21,21I (Delta)
11/24/21,21J (Delta)
11/29/21,21J (Delta)
11/28/21,21J (Delta)
11/29/21,21J (Delta)
11/28/21,21J (Delta)
11/30/21,21J (Delta)
11/30/21,21J (Delta)
11/30/21,21J (Delta)
11/30/21,21J (Delta)
11/30/21,21J (Delta)
12/1/21,21J (Delta)
12/1/21,21J (Delta)
12/1/21,21J (Delta)
12/2/21,21K (Omicron)
12/2/21,21J (Delta)
12/5/21,21J (Delta)
12/4/21,21J (Delta)
12/5/21,21J (Delta)
12/3/21,21J (Delta)
12/3/21,21J (Delta)
12/3/21,21K (Omicron)
12/6/21,21J (Delta)
12/7/21,21J (Delta)
12/7/21,21J (Delta)
12/7/21,21J (Delta)
11/2/21,21J (Delta)
11/2/21,21J (Delta)
11/15/21,21J (Delta)
11/26/21,21J (Delta)
11/30/21,21J (Delta)
11/29/21,21J (Delta)
12/4/21,21K (Omicron)
11/26/21,21J (Delta)
11/28/21,21J (Delta)
12/4/21,21J (Delta)
11/25/21,21J (Delta)
11/26/21,21J (Delta)
12/5/21,21J (Delta)
12/4/21,21K (Omicron)
11/26/21,21J (Delta)
12/3/21,21K (Omicron)
12/5/21,21J (Delta)
11/24/21,21J (Delta)
12/6/21,21I (Delta)
11/26/21,21J (Delta)
12/2/21,21J (Delta)
11/26/21,21J (Delta)
12/1/21,21J (Delta)
12/6/21,21J (Delta)
12/6/21,21I (Delta)
12/2/21,21J (Delta)
11/28/21,21J (Delta)
11/28/21,21J (Delta)
11/24/21,21J (Delta)
11/27/21,21J (Delta)
11/24/21,21J (Delta)
11/27/21,21J (Delta)
11/28/21,21J (Delta)
11/29/21,21J (Delta)
12/2/21,21J (Delta)
12/6/21,21J (Delta)
12/1/21,21J (Delta)
11/3/21,21J (Delta)
12/5/21,21J (Delta)
11/19/21,21J (Delta)
12/3/21,21J (Delta)
11/30/21,21J (Delta)
12/4/21,21J (Delta)
11/28/21,21J (Delta)
12/6/21,21J (Delta)
11/10/21,21J (Delta)
12/1/21,21J (Delta)
11/30/21,21J (Delta)
11/23/21,21J (Delta)
12/6/21,21J (Delta)
11/24/21,21J (Delta)
11/22/21,21J (Delta)
11/26/21,21J (Delta)
11/27/21,21J (Delta)
11/29/21,21J (Delta)
11/9/21,21J (Delta)
11/15/21,21J (Delta)
11/22/21,21J (Delta)
11/17/21,21J (Delta)
11/24/21,21J (Delta)
11/16/21,21J (Delta)
12/4/21,21J (Delta)
11/15/21,21J (Delta)
11/29/21,21J (Delta)
11/24/21,21J (Delta)
12/1/21,21J (Delta)
11/14/21,21J (Delta)
11/4/21,21J (Delta)
11/25/21,21J (Delta)
11/30/21,21J (Delta)
11/22/21,21J (Delta)
12/2/21,21J (Delta)
11/5/21,21J (Delta)
11/19/21,21J (Delta)
12/1/21,21J (Delta)
11/14/21,21J (Delta)
11/28/21,21J (Delta)
11/15/21,21J (Delta)
11/29/21,21J (Delta)
12/2/21,21J (Delta)
12/3/21,21J (Delta)
11/22/21,21J (Delta)
11/11/21,21J (Delta)
11/26/21,21J (Delta)
12/5/21,21J (Delta)
11/24/21,21J (Delta)
11/10/21,21J (Delta)
11/11/21,21J (Delta)
11/22/21,21J (Delta)
11/30/21,21J (Delta)
11/9/21,21J (Delta)
11/16/21,21J (Delta)
11/28/21,21J (Delta)
11/19/21,21J (Delta)
11/18/21,21J (Delta)
11/30/21,21J (Delta)
11/20/21,21J (Delta)
11/23/21,21J (Delta)
11/10/21,21J (Delta)
11/28/21,21J (Delta)
11/15/21,21J (Delta)
11/10/21,21J (Delta)
11/24/21,21J (Delta)
11/29/21,21J (Delta)
11/23/21,21J (Delta)
12/24/20,20A
12/8/21,21J (Delta)
12/12/21,21J (Delta)
12/23/21,21K (Omicron)
11/24/21,21J (Delta)
9/23/21,21J (Delta)
10/2/21,21I (Delta)
2/25/22,21K (Omicron)
2/27/22,21K (Omicron)
2/26/22,21K (Omicron)
4/25/22,21L (Omicron)
4/24/22,21L (Omicron)
4/21/22,21L (Omicron)
4/29/22,21L (Omicron)
4/19/22,22C (Omicron)
5/29/22,21L (Omicron)
4/22/22,22C (Omicron)
5/29/22,22C (Omicron)
4/19/22,21L (Omicron)
4/30/22,21L (Omicron)
4/29/22,22C (Omicron)
4/29/22,21L (Omicron)
4/26/22,22C (Omicron)
4/26/22,21L (Omicron)
4/29/22,21L (Omicron)
4/25/22,21L (Omicron)
4/26/22,22C (Omicron)
4/19/22,21L (Omicron)
5/27/22,22C (Omicron)
5/29/22,21L (Omicron)
5/26/22,22B (Omicron)
4/2/22,21L (Omicron)
5/1/22,21L (Omicron)
4/2/22,21L (Omicron)
4/30/22,21L (Omicron)
4/26/22,21L (Omicron)
4/7/22,21L (Omicron)
4/27/22,21L (Omicron)
5/16/22,21L (Omicron)
5/16/22,22C (Omicron)
5/16/22,22A (Omicron)
5/24/22,22C (Omicron)
5/24/22,22C (Omicron)
5/16/22,21L (Omicron)
5/16/22,21L (Omicron)
5/23/22,22C (Omicron)
5/23/22,22C (Omicron)
4/15/22,21L (Omicron)
4/14/22,21L (Omicron)
4/19/22,22C (Omicron)
5/27/22,22C (Omicron)
5/27/22,22C (Omicron)
5/25/22,21L (Omicron)
5/25/22,22C (Omicron)
4/25/22,21L (Omicron)
4/27/22,21L (Omicron)
4/30/22,22C (Omicron)
2/22/22,21K (Omicron)
2/27/22,21K (Omicron)
4/29/22,21L (Omicron)
4/29/22,21L (Omicron)
4/25/22,21L (Omicron)
4/28/22,21L (Omicron)
2/24/22,21K (Omicron)
4/25/22,21L (Omicron)
4/30/22,22C (Omicron)
2/27/22,21K (Omicron)
4/29/22,21L (Omicron)
4/19/22,21L (Omicron)
4/23/22,22C (Omicron)
3/5/22,21K (Omicron)
2/25/22,21K (Omicron)
4/14/22,21L (Omicron)
4/13/22,22C (Omicron)
4/15/22,21L (Omicron)
4/15/22,21L (Omicron)
4/16/22,21L (Omicron)
4/13/22,21K (Omicron)
4/18/22,21L (Omicron)
4/24/22,21L (Omicron)
4/17/22,22C (Omicron)
4/19/22,21L (Omicron)
4/23/22,21L (Omicron)
4/18/22,21L (Omicron)
4/24/22,21L (Omicron)
5/31/22,22C (Omicron)
4/20/22,21L (Omicron)
4/4/22,21L (Omicron)
4/16/22,22C (Omicron)
3/30/22,21L (Omicron)
4/4/22,21L (Omicron)
5/31/22,22B (Omicron)
4/2/22,21K (Omicron)
5/31/22,21K (Omicron)
3/30/22,21L (Omicron)
5/31/22,22C (Omicron)
5/31/22,21L (Omicron)
3/28/22,21K (Omicron)
5/31/22,21L (Omicron)
4/1/22,21L (Omicron)
4/2/22,21L (Omicron)
5/31/22,21L (Omicron)
5/31/22,21L (Omicron)
5/31/22,22B (Omicron)
5/30/22,21L (Omicron)
4/15/22,21L (Omicron)
5/31/22,22C (Omicron)
3/31/22,21L (Omicron)
4/6/22,21L (Omicron)
4/7/22,22C (Omicron)
4/9/22,21L (Omicron)
4/5/22,21L (Omicron)
4/4/22,21L (Omicron)
4/7/22,21L (Omicron)
4/10/22,21L (Omicron)
5/31/22,22C (Omicron)
4/23/22,22C (Omicron)
4/10/22,21K (Omicron)
4/10/22,21K (Omicron)
5/31/22,22C (Omicron)
5/31/22,22C (Omicron)
5/31/22,21L (Omicron)
5/31/22,22B (Omicron)
5/27/22,21L (Omicron)
5/30/22,21L (Omicron)
4/18/22,21L (Omicron)
4/25/22,22C (Omicron)
4/23/22,22C (Omicron)
6/1/22,22C (Omicron)
4/23/22,21L (Omicron)
3/30/22,21L (Omicron)
5/31/22,22C (Omicron)
4/28/22,21L (Omicron)
4/18/22,21L (Omicron)
5/30/22,22C (Omicron)
4/18/22,21L (Omicron)
4/25/22,21L (Omicron)
4/25/22,22C (Omicron)
5/30/22,21L (Omicron)
6/1/22,22C (Omicron)
4/25/22,22C (Omicron)
3/4/22,21L (Omicron)
6/1/22,22C (Omicron)
3/9/22,21K (Omicron)
5/29/22,22C (Omicron)
6/1/22,22C (Omicron)
5/29/22,21L (Omicron)
5/29/22,22C (Omicron)
3/17/22,21L (Omicron)
6/1/22,22C (Omicron)
6/1/22,22C (Omicron)
4/25/22,21L (Omicron)
3/11/22,21L (Omicron)
3/6/22,21L (Omicron)
6/1/22,22C (Omicron)
3/7/22,21L (Omicron)
4/25/22,22C (Omicron)
6/1/22,22A (Omicron)
4/25/22,22B (Omicron)
3/8/22,21K (Omicron)
3/7/22,21K (Omicron)
3/2/22,21L (Omicron)
3/4/22,21K (Omicron)
4/25/22,22C (Omicron)
4/28/22,22C (Omicron)
4/30/22,22C (Omicron)
4/23/22,21L (Omicron)
3/11/22,21K (Omicron)
3/14/22,21L (Omicron)
4/28/22,22C (Omicron)
3/15/22,21L (Omicron)
3/14/22,21L (Omicron)
3/15/22,21L (Omicron)
2/24/21,20B
11/24/20,20G
4/1/20,20C
3/21/21,20G
3/19/21,21F (Iota)
8/13/21,21J (Delta)
8/13/21,21J (Delta)
8/13/21,21I (Delta)
8/13/21,21J (Delta)
8/16/21,21J (Delta)
8/17/21,21J (Delta)
8/17/21,21J (Delta)
8/17/21,21J (Delta)
8/17/21,21J (Delta)
8/17/21,21J (Delta)
8/17/21,21J (Delta)
8/17/21,21J (Delta)
8/17/21,21J (Delta)
8/17/21,21J (Delta)
8/17/21,21J (Delta)
8/17/21,21I (Delta)
8/17/21,21J (Delta)
8/17/21,21J (Delta)
8/17/21,21I (Delta)
8/17/21,21J (Delta)
8/17/21,21I (Delta)
8/17/21,21J (Delta)
8/17/21,21J (Delta)
8/17/21,21J (Delta)
8/17/21,21I (Delta)
8/17/21,21J (Delta)
8/17/21,21J (Delta)
8/17/21,21J (Delta)
8/17/21,21J (Delta)
8/17/21,21J (Delta)
8/17/21,21J (Delta)
8/17/21,21I (Delta)
8/18/21,21J (Delta)
8/19/21,21J (Delta)
8/19/21,21J (Delta)
8/19/21,21J (Delta)
8/19/21,21J (Delta)
8/23/21,21J (Delta)
8/23/21,21J (Delta)
8/23/21,21J (Delta)
8/23/21,21I (Delta)
8/24/21,21I (Delta)
8/25/21,21I (Delta)
8/13/21,21J (Delta)
,
8/24/21,21J (Delta)
3/17/22,21L (Omicron)
2/1/22,21K (Omicron)
1/28/22,21K (Omicron)
1/28/22,21K (Omicron)
1/31/22,21K (Omicron)
1/29/22,21K (Omicron)
1/30/22,21K (Omicron)
2/1/22,21K (Omicron)
2/1/22,21K (Omicron)
1/31/22,21K (Omicron)
1/24/22,21K (Omicron)
1/23/22,21K (Omicron)
12/29/21,21K (Omicron)
12/26/21,21K (Omicron)
12/29/21,21K (Omicron)
12/25/21,21K (Omicron)
1/25/22,21K (Omicron)
1/25/22,21K (Omicron)
12/28/21,21K (Omicron)
12/29/21,21K (Omicron)
1/20/22,21K (Omicron)
1/5/22,21K (Omicron)
12/29/21,21K (Omicron)
1/20/22,21K (Omicron)
1/20/22,21K (Omicron)
12/29/21,21K (Omicron)
12/27/21,21K (Omicron)
12/28/21,21K (Omicron)
12/31/21,21K (Omicron)
1/17/22,21K (Omicron)
1/17/22,21K (Omicron)
1/17/22,21K (Omicron)
1/18/22,21K (Omicron)
1/17/22,21K (Omicron)
1/20/22,21K (Omicron)
1/18/22,21K (Omicron)
12/27/21,21K (Omicron)
11/27/20,20B
12/23/20,20G
10/19/20,20A
12/20/20,20G
12/17/20,20G
12/15/20,20G
4/20/20,20A
5/18/21,20J (Gamma
4/25/21,20B
4/27/21,20I (Alpha
4/29/21,20C
5/3/21,20I (Alpha
1/3/21,20G
3/24/22,21L (Omicron)
3/18/22,21K (Omicron)
3/24/22,21L (Omicron)
3/18/22,21L (Omicron)
3/17/22,21L (Omicron)
3/14/22,21L (Omicron)
3/30/22,21K (Omicron)
3/19/22,21L (Omicron)
8/26/20,20A
3/22/22,21K (Omicron)
3/15/22,21L (Omicron)
3/21/22,21K (Omicron)
3/21/22,21L (Omicron)
3/11/22,21L (Omicron)
3/15/22,21K (Omicron)
3/19/22,21K (Omicron)
3/18/22,21L (Omicron)
3/25/22,21K (Omicron)
3/17/22,21K (Omicron)
3/26/22,21L (Omicron)
3/26/22,21L (Omicron)
3/17/22,21K (Omicron)
3/18/22,21K (Omicron)
3/26/22,21K (Omicron)
3/16/22,21L (Omicron)
3/24/22,21K (Omicron)
3/25/22,21L (Omicron)
3/16/22,21L (Omicron)
3/25/22,21L (Omicron)
3/22/22,21K (Omicron)
3/22/22,21L (Omicron)
3/21/22,21K (Omicron)
3/21/22,21K (Omicron)
3/14/22,21L (Omicron)
1/27/22,21K (Omicron)
4/9/22,22C (Omicron)
4/10/22,21L (Omicron)
4/10/22,21L (Omicron)
3/27/22,21L (Omicron)
3/27/22,21L (Omicron)
3/27/22,21L (Omicron)
3/27/22,21L (Omicron)
4/6/22,21L (Omicron)
4/8/22,21L (Omicron)
4/8/22,21L (Omicron)
4/9/22,22C (Omicron)
3/27/22,21K (Omicron)
4/11/22,21L (Omicron)
4/11/22,21L (Omicron)
4/1/22,21K (Omicron)
3/29/22,21L (Omicron)
4/11/22,21L (Omicron)
4/11/22,21L (Omicron)
4/1/22,21L (Omicron)
4/1/22,21L (Omicron)
4/11/22,21L (Omicron)
4/12/22,22C (Omicron)
4/12/22,22C (Omicron)
4/12/22,21L (Omicron)
4/12/22,22C (Omicron)
4/6/22,21L (Omicron)
4/4/22,21L (Omicron)
4/4/22,21L (Omicron)
4/5/22,21L (Omicron)
4/12/22,21L (Omicron)
4/7/22,21L (Omicron)
4/7/22,22C (Omicron)
4/5/22,21K (Omicron)
4/5/22,21L (Omicron)
9/7/20,20C
4/15/21,20I (Alpha
8/16/21,21J (Delta)
9/5/21,21J (Delta)
9/5/21,21J (Delta)
9/9/21,21J (Delta)
2/9/21,20C
1/20/21,20G
12/6/21,21K (Omicron)
,
11/27/21,21J (Delta)
11/26/21,21J (Delta)
12/29/20,20G
12/3/21,21K (Omicron)
12/11/21,21J (Delta)
8/28/21,20J (Gamma
4/10/20,20A
10/31/20,20A
12/3/20,20G
12/10/20,20A
12/15/20,20A
12/3/21,21J (Delta)
12/6/21,21K (Omicron)
12/6/21,21K (Omicron)
12/6/21,21K (Omicron)
12/8/21,21K (Omicron)
12/8/21,21K (Omicron)
12/8/21,21J (Delta)
12/8/21,21K (Omicron)
12/8/21,21K (Omicron)
12/8/21,21K (Omicron)
12/8/21,21J (Delta)
12/10/21,21K (Omicron)
12/12/21,21K (Omicron)
12/10/21,21J (Delta)
12/10/21,21J (Delta)
12/12/21,21J (Delta)
12/11/21,21K (Omicron)
12/11/21,21J (Delta)
12/10/21,21J (Delta)
9/23/21,21J (Delta)
9/23/21,21J (Delta)
10/3/21,21J (Delta)
10/3/21,21J (Delta)
10/1/21,21J (Delta)
10/3/21,21J (Delta)
10/4/21,21J (Delta)
10/4/21,21J (Delta)
8/18/21,21J (Delta)
8/22/21,21J (Delta)
8/21/21,21J (Delta)
9/11/21,21J (Delta)
9/11/21,21J (Delta)
9/12/21,21J (Delta)
9/13/21,21I (Delta)
9/15/21,21J (Delta)
1/16/22,21K (Omicron)
4/21/21,20I (Alpha
1/13/22,21K (Omicron)
1/7/22,21K (Omicron)
2/21/22,21L (Omicron)
1/24/22,21K (Omicron)
4/21/20,20C
3/8/22,21L (Omicron)
2/4/22,21L (Omicron)
3/5/22,21K (Omicron)
8/31/21,21J (Delta)
8/18/21,21A (Delta)
2/5/22,21K (Omicron)
3/5/22,21L (Omicron)
2/26/22,21K (Omicron)
2/2/22,21K (Omicron)
2/3/22,21K (Omicron)
2/21/22,21K (Omicron)
9/1/21,21J (Delta)
2/22/22,21K (Omicron)
2/3/22,21K (Omicron)
2/21/22,21K (Omicron)
2/2/22,21K (Omicron)
2/26/22,21K (Omicron)
4/14/20,20A
2/25/22,21K (Omicron)
10/13/21,21I (Delta)
6/4/20,20A
9/29/21,21I (Delta)
4/15/20,20C
4/29/20,20A
4/22/20,20A
8/31/21,21J (Delta)
1/29/21,20B
12/22/21,21K (Omicron)
4/30/20,20A
2/24/21,20I (Alpha
4/10/20,20A
3/1/22,21K (Omicron)
4/4/20,20A
1/7/22,21K (Omicron)
1/17/21,20G
2/11/22,21K (Omicron)
2/13/22,21K (Omicron)
2/22/22,21L (Omicron)
2/6/22,21L (Omicron)
2/22/22,21L (Omicron)
2/22/22,21K (Omicron)
2/20/22,21K (Omicron)
2/7/22,21K (Omicron)
2/7/22,21K (Omicron)
2/7/22,21K (Omicron)
3/8/22,21L (Omicron)
2/19/22,21L (Omicron)
2/27/22,21K (Omicron)
2/23/22,21K (Omicron)
2/23/22,21K (Omicron)
2/23/22,21K (Omicron)
2/23/22,21L (Omicron)
2/23/22,21L (Omicron)
3/4/22,21K (Omicron)
2/15/22,21K (Omicron)
2/16/22,21K (Omicron)
9/3/21,21J (Delta)
3/3/22,21L (Omicron)
2/16/22,21K (Omicron)
2/28/22,21K (Omicron)
2/28/22,21K (Omicron)
2/17/22,21K (Omicron)
2/26/22,21K (Omicron)
2/25/22,21L (Omicron)
3/10/22,21K (Omicron)
2/24/22,21K (Omicron)
2/24/22,21K (Omicron)
2/24/22,21L (Omicron)
12/10/21,21J (Delta)
8/4/21,21I (Delta)
1/28/22,21K (Omicron)
12/24/21,21K (Omicron)
1/26/22,21K (Omicron)
9/2/21,21J (Delta)
12/19/21,21K (Omicron)
12/18/21,21K (Omicron)
1/22/22,21K (Omicron)
1/21/22,21K (Omicron)
1/21/22,21K (Omicron)
12/30/21,21K (Omicron)
9/4/21,21J (Delta)
12/26/21,21J (Delta)
1/27/22,21K (Omicron)
9/3/21,21J (Delta)
1/28/22,21K (Omicron)
9/21/21,21J (Delta)
1/26/22,21K (Omicron)
1/23/22,21K (Omicron)
1/11/22,21K (Omicron)
1/23/22,21K (Omicron)
9/7/21,21I (Delta)
7/28/21,21J (Delta)
3/27/20,20A
8/2/21,21J (Delta)
8/9/21,21J (Delta)
8/29/21,21J (Delta)
12/29/20,20C
12/26/21,21K (Omicron)
12/26/21,21K (Omicron)
12/26/21,21K (Omicron)
3/9/21,20H (Beta
12/27/21,21K (Omicron)
12/25/21,21K (Omicron)
12/25/21,21K (Omicron)
12/23/21,21K (Omicron)
12/24/21,21K (Omicron)
10/16/20,20A
12/22/21,21K (Omicron)
12/22/21,21K (Omicron)
2/7/21,20B
12/5/21,21J (Delta)
12/1/21,21J (Delta)
1/25/21,20A
12/29/21,21K (Omicron)
1/7/21,20G
12/7/21,21J (Delta)
12/11/21,21J (Delta)
12/28/21,21K (Omicron)
12/8/21,21J (Delta)
12/28/21,21K (Omicron)
12/28/21,21K (Omicron)
12/27/21,21K (Omicron)
12/27/21,21K (Omicron)
8/14/21,21J (Delta)
8/6/21,21J (Delta)
8/2/21,21J (Delta)
1/13/22,21K (Omicron)
1/13/22,21K (Omicron)
1/16/22,21K (Omicron)
1/16/22,21K (Omicron)
1/16/22,21K (Omicron)
1/12/22,21K (Omicron)
1/12/22,21K (Omicron)
1/12/22,21K (Omicron)
1/14/22,21K (Omicron)
1/14/22,21K (Omicron)
12/2/21,21K (Omicron)
5/2/20,19B
10/11/21,21J (Delta)
10/12/21,21J (Delta)
10/12/21,21J (Delta)
10/19/21,21J (Delta)
10/14/21,21J (Delta)
10/18/21,21J (Delta)
10/21/21,21J (Delta)
10/23/21,21J (Delta)
10/23/21,21J (Delta)
10/25/21,21J (Delta)
10/28/21,21J (Delta)
11/1/21,21J (Delta)
12/8/21,21J (Delta)
